text,label,label_text,word_count
My account is blocked because I entered the wrong pin too many times.  Help me unblock.,49,pin_blocked,16
I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,16,card_payment_not_recognised,34
A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,35,failed_transfer,26
What systems do you have in place for my security when using my card for everyday purchases?,37,get_disposable_virtual_card,17
"I got my American Express in Apple Pay, why is top up not working correctly?",2,apple_pay_or_google_pay,15
Why did my card get charged twice for a transaction?,63,transaction_charged_twice,10
I need to reset my passcode. Where do I go to do that?,44,passcode_forgotten,13
Will you charge me if I top up by card?,57,top_up_by_card_charge,10
Am I charged more for using the ATM?,19,cash_withdrawal_charge,8
Can I edit my personal details?,30,edit_personal_details,6
why is a transfer to beneficiary not possible?,7,beneficiary_not_allowed,8
"I need to top up, can I use google pay?",2,apple_pay_or_google_pay,10
Why isn't my google top-up pay working?,2,apple_pay_or_google_pay,7
how to change name on account,30,edit_personal_details,6
Is there a list of ATMs that take this card?,3,atm_support,10
I cant find my card.,41,lost_or_stolen_card,5
Why do I need to verify my identity?,74,why_verify_identity,8
How come I got to pay to get my money from the ATM?,19,cash_withdrawal_charge,13
There are charges on my card that I haven't purchased.,22,compromised_card,10
Would it be possible to activate my card?,0,activate_my_card,8
How do I get refills to my card when I'm traveling?,4,automatic_top_up,11
There is a card payment I'm not familiar with.,16,card_payment_not_recognised,9
help me find where this money came from,70,verify_source_of_funds,8
How can I convert currencies?,33,exchange_via_app,5
How do I close my account?,55,terminate_account,6
I was getting cash and the card got stuck inside,18,card_swallowed,10
"If I top up by card, what options do I have re: currency and card type?",54,supported_cards_and_currencies,16
How do I get my money back for something I bought?,52,request_refund,11
Can I change from AUD to GBP?,33,exchange_via_app,7
"Hi, My card is getting declined continuously when i am trying to top-up. Request you to look into this issue or tell me any other alternatives.",59,top_up_failed,26
What can I use to receive my salary?,50,receiving_money,8
I really was trying to complete this exhange. I was trying to purchase some crypto but the app won't allow me to do it. Can you tell me what's going on here?,7,beneficiary_not_allowed,32
How can i get new card?,23,contactless_not_working,6
I think my top-up has failed.,59,top_up_failed,6
I would like to get a few more physical cards.,39,getting_spare_card,10
I lost the code and can not get into the app. Help!,44,passcode_forgotten,12
"I paid with my card and got charged an extra fee, what's up with that?",15,card_payment_fee_charged,15
is there a way to do automatic top up,4,automatic_top_up,9
How do I authenticate my top-up?,71,verify_top_up,6
Can I change my PIN remotely?,21,change_pin,6
What is the number of transactions for one disposable card?,29,disposable_card_limits,10
My wallet doesn't show my recent top up.,62,topping_up_by_card,8
My attempted transfer keeps kicking back with an error message.  Could you please help me to resolve this?,7,beneficiary_not_allowed,18
Is it possible to change from USD to GBP with your App?,33,exchange_via_app,12
how can i add money from my amex card,54,supported_cards_and_currencies,9
"I'm having issues with my card. You guys keep declining it for some reason. I haven't had any issues up until this point. What is going on? I've tried a handful of times with the same, unfortunate, result!",27,declined_transfer,38
I went to top up my card and it was cancelled.,61,top_up_reverted,11
I'm getting concerned here.  I sent a friend some money and she isn't seeing it.  What's going on?,66,transfer_not_received_by_recipient,18
I'd like to use my American Express to place money into my account.,54,supported_cards_and_currencies,13
I added money to the card but the transaction didn't go through,47,pending_top_up,12
How can I get my money back for a payment i didnt make,28,direct_debit_payment_not_recognised,13
I got cash and the exchange rate should have been different than it ended up being.,76,wrong_exchange_rate_for_cash_withdrawal,16
There's been a transaction to the wrong account.,8,cancel_transfer,8
What went wrong with my transfer?,27,declined_transfer,6
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,26,declined_cash_withdrawal,19
Can I reset my PIN?,21,change_pin,5
I'd like to know where my funds come from.,70,verify_source_of_funds,9
"I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?",59,top_up_failed,32
My statement is showing I was Charged a dollar and I am not sure why.,34,extra_charge_on_statement,15
What's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,45,pending_card_payment,23
Why does my statement show an extra fee?,34,extra_charge_on_statement,8
I have a cash withdrawal in my statement. Why is that?,20,cash_withdrawal_not_recognised,11
When will I see an updated balance after a transfer?,5,balance_not_updated_after_bank_transfer,10
My phone is missing.,42,lost_or_stolen_phone,4
What form of payments can I use for topping up?,58,top_up_by_cash_or_cheque,10
I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?,14,card_not_working,23
I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?,61,top_up_reverted,28
How do I get a new expiration date?,9,card_about_to_expire,8
Why isn't my disposable virtual card working?,72,virtual_card_not_working,7
How much can I withdrawal in one month without incurring fees?,19,cash_withdrawal_charge,11
I cant transfer money into my account,7,beneficiary_not_allowed,7
"I would like to order a virtual card, where can I get one?",40,getting_virtual_card,13
Can I tell what business will take this card?,10,card_acceptance,9
What can you tell me about the card PIN?,38,get_physical_card,9
What caused my cash withdrawal to be declined?,26,declined_cash_withdrawal,8
I payed with the card and there was an extra fee?,15,card_payment_fee_charged,11
Help me activate my new card.,0,activate_my_card,6
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,26,declined_cash_withdrawal,33
Why does my top-up get cancelled?,61,top_up_reverted,6
My cash deposit hasn't posted to my account.,6,balance_not_updated_after_cheque_or_cash_deposit,8
My card payment has been stuck on pending. What is the problem? It should have gone through by now.,45,pending_card_payment,19
Card payment is showing as pending,45,pending_card_payment,6
Could you please tell me why my purchases from this morning say payment is pending?,45,pending_card_payment,15
"I've got a problem - I purchased an item maybe a week or two ago, but to the payment came back to my account! I've already got what I ordered, so why are the payment funds showing up in my account?",53,reverted_card_payment?,41
How do I link my card in the app.,13,card_linking,9
Can I top-up by cheque?,58,top_up_by_cash_or_cheque,5
The bank machine didn't give my card back how do I get a new one fast?,18,card_swallowed,16
Is there a way to see my money's source?,70,verify_source_of_funds,9
A false direct debit payment is showing in my app,28,direct_debit_payment_not_recognised,10
There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,34,extra_charge_on_statement,26
why is there a service fee on my statement?,34,extra_charge_on_statement,9
What's the process for exchanges?,32,exchange_rate,5
I'm still expecting the transaction to be finished,66,transfer_not_received_by_recipient,8
